Date,Databasename,Patron#
11-15-2022,ebhost1,1278186
11-15-2022,ebhost1,1278186
11-15-2022,ebhost1,1278186
11-15-2022,ebhost1,1278186
11-15-2022,ebhost1,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebsc010,1278186
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1424205
11-15-2022,ebhost1,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebhost1,1386227
11-15-2022,ebsc010,1424205
11-15-2022,ebhost1,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1424205
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,mornstar,1036074
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,mornstar,1036074
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,mornstar,1036074
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,mornstar,1036074
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,mornstar,1036074
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,mornstar,1036074
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,scho1,1031705
11-15-2022,ebhost1,1217756
11-15-2022,ebhost1,1217756
11-15-2022,ebsc010,1217756
11-15-2022,ebsc010,1217756
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1421047
11-15-2022,ebhost1,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1421047
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1421047
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1401488
11-15-2022,ebhost1,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1401488
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1427070
11-15-2022,ebhost1,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebhost1,1427070
11-15-2022,ebhost1,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebsc010,1427070
11-15-2022,ebhost1,1386227
11-15-2022,ebhost1,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1386227
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,ebsc010,1402516
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,ebhost1,1176080
11-15-2022,ebhost1,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsco9,1402516
11-15-2022,ebsco9,1402516
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsco9,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsco9,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1427994
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1176080
11-15-2022,ebhost1,1427994
11-15-2022,ebhost1,1427994
11-15-2022,ebhost1,1427994
11-15-2022,ebhost1,1427994
11-15-2022,ebhost1,1427994
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1427994
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1427994
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1427070
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1349054
11-15-2022,JSTOR,1204453
11-15-2022,ebhost1,1349054
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1349054
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1349054
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1349054
11-15-2022,ebsc010,1349054
11-15-2022,ebsc010,1349054
11-15-2022,ebsc010,1349054
11-15-2022,ebsc010,1349054
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1349054
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1427994
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebhost1,1303622
11-15-2022,ebhost1,1303622
11-15-2022,ebhost1,1303622
11-15-2022,ebhost1,1303622
11-15-2022,ebhost1,1303622
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,culture,1215028
11-15-2022,culture,1215028
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,culture,1215028
11-15-2022,culture,1215028
11-15-2022,culture,1215028
11-15-2022,culture,1215028
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,JSTOR,1204453
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,ebsc010,1427994
11-15-2022,scho1,1423727
11-15-2022,ebsc010,1427994
11-15-2022,scho1,1423727
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1427994
11-15-2022,ebsc010,1427994
11-15-2022,scho1,1423727
11-15-2022,ebsc010,1427994
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,ebsc010,1427994
11-15-2022,scho1,1423727
11-15-2022,ebsc010,1427994
11-15-2022,scho1,1423727
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsco9,1426585
11-15-2022,ebhost1,1426585
11-15-2022,ebhost1,1426585
11-15-2022,ebhost1,1426585
11-15-2022,ebhost1,1426585
11-15-2022,ebhost1,1426585
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1176080
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,culture,1215028
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,culture,1215028
11-15-2022,ebsc010,1176080
11-15-2022,culture,1215028
11-15-2022,ebsc010,1176080
11-15-2022,culture,1215028
11-15-2022,ebsc010,1176080
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,JSTOR,1204453
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,culture,1215028
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,culture,1215028
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,culture,1215028
11-15-2022,culture,1215028
11-15-2022,culture,1215028
11-15-2022,culture,1215028
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,culture,1215028
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,culture,1215028
11-15-2022,proq,1176080
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,culture,1215028
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,culture,1215028
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,culture,1215028
11-15-2022,proq,1176080
11-15-2022,culture,1215028
11-15-2022,JSTOR,1204453
11-15-2022,JSTOR,1204453
11-15-2022,ebsc010,1426585
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,ebsco9,1426585
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,ebsc010,1426585
11-15-2022,mornstar,1036074
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,mornstar,1036074
11-15-2022,ebsc010,1426585
11-15-2022,ebsc010,1426585
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,culture,1215028
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,mornstar,1036074
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,proq,1176080
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,mornstar,1036074
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,mornstar,1036074
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,mornstar,1036074
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,mornstar,1036074
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,mornstar,1036074
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,culture,1215028
11-15-2022,scho1,1149693
11-15-2022,ebhost1,1425299
11-15-2022,ebhost1,1425299
11-15-2022,ebsc010,1425299
11-15-2022,ebsc010,1425299
11-15-2022,scho1,1149693
11-15-2022,ebsc010,1425299
11-15-2022,ebsc010,1425299
11-15-2022,ebsc010,1425299
11-15-2022,ebsc010,1425299
11-15-2022,ebsc010,1425299
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,ebsc010,1425299
11-15-2022,ebsc010,1425299
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,ebsc010,1425299
11-15-2022,ebsc010,1425299
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,scho1,1149693
11-15-2022,mergent,1049604
11-15-2022,mergent,1049604
11-15-2022,mergent,1049604
11-15-2022,scho1,1149693
11-15-2022,mergent,1049604
11-15-2022,firstres,1049604
11-15-2022,firstres,1049604
11-15-2022,firstres,1049604
11-15-2022,mergent,1049604
11-15-2022,mergent,1049604
11-15-2022,mergent,1049604
11-15-2022,mergent,1049604
11-15-2022,mergent,1049604
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,AUgale,1049604
11-15-2022,bioindex,1049604
11-15-2022,bioindex,1049604
11-15-2022,bioindex,1049604
11-15-2022,bioindex,1049604
11-15-2022,bioindex,1049604
11-15-2022,mornstar,1036074
11-15-2022,bioindex,1049604
11-15-2022,bioindex,1049604
11-15-2022,mornstar,1036074
11-15-2022,bioindex,1049604
11-15-2022,bioindex,1049604
11-15-2022,bioindex,1049604
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,mornstar,1036074
11-15-2022,ebsc010,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebhost1,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,ebsc010,1402516
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
11-15-2022,scho1,1423727
